n_periods,mean_return,annualized_return,annualized_vol,sharpe,max_drawdown,total_return,win_rate,strategy,top_n,bottom_n,effective_spread_fraction,short_fee_bps_annual,horizon,rebalance_every,avg_turnover,avg_spread_cost,avg_short_fee_cost,model,feature_set,scheme,cost_scheme,hurdle_bps
567,-0.0011113246593719,-0.08917380213949,0.2921860001481025,-0.3051953279564722,-0.6552741428941676,-0.6075463213197115,0.1022927689594356,long_flat_hurdle,,,0.25,,3,3,0.2906699262340337,3.633374077925421e-05,,XGBoost,C,expanding,25pct_spread,10.0
672,0.0014132069917159,0.1259482683140693,0.2228769281666499,0.5651023161082653,-0.4485984113381673,1.117915060684349,0.5476190476190477,long_short_decile,6.0,6.0,0.15,50.0,3,3,2.1855158730158726,0.0001639136904761,5.952380952380952e-05,XGBoost,C,rolling_9m_3m,15pct_spread,
672,0.0027194834727208,0.2562443042801292,0.3147174873751632,0.814204213490907,-0.4781872040846366,3.176109363856323,0.369047619047619,long_flat_hurdle,,,0.15,,3,3,0.723288999363602,5.424667495227015e-05,,XGBoost,C,rolling_9m_3m,15pct_spread,10.0
672,0.0013039311980651,0.1156741853432676,0.2228895744109161,0.5189753071626955,-0.4626739650220369,0.9680306613333244,0.5446428571428571,long_short_decile,6.0,6.0,0.25,50.0,3,3,2.1855158730158726,0.0002731894841269,5.952380952380952e-05,XGBoost,C,rolling_9m_3m,25pct_spread,
672,0.0026833190227526,0.2524441089094109,0.3147234786176973,0.8021140018475117,-0.479982192384532,3.07588713235035,0.3675595238095238,long_flat_hurdle,,,0.25,,3,3,0.723288999363602,9.041112492045028e-05,,XGBoost,C,rolling_9m_3m,25pct_spread,10.0
567,0.0014046871449907,0.1251438853565853,0.2812165267945809,0.4450089999440136,-0.5319453538223214,0.6992943290779818,0.5361552028218695,long_short_decile,6.0,6.0,0.15,50.0,3,3,0.7730746619635508,5.795855379188713e-05,5.952380952380952e-05,OLS,candidate_6,expanding,15pct_spread,
567,0.0033659097125076,0.3261256530912793,0.2671967798705261,1.2205448480678098,-0.3477972677702415,4.275145520244159,0.5873015873015873,long_flat_hurdle,,,0.15,,3,3,0.4684420900262875,3.513315675197156e-05,,OLS,candidate_6,expanding,15pct_spread,10.0
567,0.0013660481091294,0.1215029852351061,0.2812129532762161,0.4320675268317464,-0.533325156713197,0.6624985383016053,0.5361552028218695,long_short_decile,6.0,6.0,0.25,50.0,3,3,0.7730746619635508,9.659758965314522e-05,5.952380952380952e-05,OLS,candidate_6,expanding,25pct_spread,
567,0.0033424876080062,0.3235278281964389,0.2672004405081515,1.2108057441116715,-0.3489469605048392,4.205687796529603,0.5855379188712522,long_flat_hurdle,,,0.25,,3,3,0.4684420900262875,5.855526125328594e-05,,OLS,candidate_6,expanding,25pct_spread,10.0
672,0.0014554731401914,0.1299471448114197,0.2702637753447786,0.4808159903991748,-0.4407224100809359,0.9819142167456852,0.5252976190476191,long_short_decile,6.0,6.0,0.15,50.0,3,3,0.7668650793650793,5.7514880952380955e-05,5.952380952380952e-05,OLS,candidate_6,rolling_9m_3m,15pct_spread,
672,0.0030452720214226,0.2909961686370157,0.197056419508508,1.4767149903708252,-0.3159872124286397,5.600526823584097,0.5997023809523809,long_flat_hurdle,,,0.15,,3,3,0.3810619407293833,2.8579645554703757e-05,,OLS,candidate_6,rolling_9m_3m,15pct_spread,10.0
672,0.0014171298862232,0.1263188309639442,0.2702727233151857,0.4673754325427585,-0.4457959030706305,0.9314882860988268,0.5252976190476191,long_short_decile,6.0,6.0,0.25,50.0,3,3,0.7668650793650793,9.585813492063492e-05,5.952380952380952e-05,OLS,candidate_6,rolling_9m_3m,25pct_spread,
672,0.0030262189243861,0.2889378767093982,0.1970507735548745,1.4663118114019225,-0.3160682873185769,5.5168267519592336,0.5982142857142857,long_flat_hurdle,,,0.25,,3,3,0.3810619407293833,4.763274259117293e-05,,OLS,candidate_6,rolling_9m_3m,25pct_spread,10.0
567,0.0016083806923711,0.1445315712310542,0.2950514376662725,0.4898521165469842,-0.5308334712237361,0.8582714425238189,0.5361552028218695,long_short_decile,6.0,6.0,0.15,50.0,3,3,0.5843621399176956,4.382716049382717e-05,5.952380952380952e-05,ElasticNet,candidate_6,expanding,15pct_spread,
567,0.0035222155941708,0.343591534437768,0.3011196233603032,1.1410466398818693,-0.4083684187527551,4.402711831885153,0.5714285714285714,long_flat_hurdle,,,0.15,,3,3,0.3560139906583461,2.670104929937596e-05,,ElasticNet,candidate_6,expanding,15pct_spread,10.0
567,0.0015791625853752,0.1417304266172458,0.2950364145128839,0.4803828261377433,-0.5318937170698465,0.8278080245703983,0.5361552028218695,long_short_decile,6.0,6.0,0.25,50.0,3,3,0.5843621399176956,7.304526748971194e-05,5.952380952380952e-05,ElasticNet,candidate_6,expanding,25pct_spread,
567,0.0035044148946379,0.3415910417848036,0.3011271085793371,1.1343749269083343,-0.409267943504973,4.348502886647925,0.5714285714285714,long_flat_hurdle,,,0.25,,3,3,0.3560139906583461,4.450174883229327e-05,,ElasticNet,candidate_6,expanding,25pct_spread,10.0
672,0.0018574521685202,0.1686874201648187,0.23871612567831,0.7066444283371922,-0.4597260527042273,1.7699063856881971,0.5461309523809523,long_short_decile,6.0,6.0,0.15,50.0,3,3,0.5530753968253967,4.1480654761904766e-05,5.952380952380952e-05,ElasticNet,candidate_6,rolling_9m_3m,15pct_spread,
672,0.0023531245184412,0.2182681018758803,0.2072547458616234,1.0531392223057223,-0.2624602830431281,3.086785026609511,0.3958333333333333,long_flat_hurdle,,,0.15,,3,3,0.2482095723705188,1.861571792778892e-05,,ElasticNet,candidate_6,rolling_9m_3m,15pct_spread,10.0
672,0.001829798398679,0.1659807915384037,0.2387368847697408,0.6952456956891703,-0.4629143584381323,1.718852562221682,0.5461309523809523,long_short_decile,6.0,6.0,0.25,50.0,3,3,0.5530753968253967,6.913442460317461e-05,5.952380952380952e-05,ElasticNet,candidate_6,rolling_9m_3m,25pct_spread,
672,0.0023407140398227,0.217001713813788,0.2072562505086553,1.047021323994886,-0.2629612283504781,3.0528856186559263,0.3958333333333333,long_flat_hurdle,,,0.25,,3,3,0.2482095723705188,3.1026196546314865e-05,,ElasticNet,candidate_6,rolling_9m_3m,25pct_spread,10.0
567,0.0008966166780477,0.0781882179131718,0.2401858490032462,0.325532158691477,-0.3725529257235291,0.3690558495327618,0.5149911816578483,long_short_decile,6.0,6.0,0.15,50.0,3,3,1.9858906525573188,0.0001489417989417,5.952380952380952e-05,XGBoost,candidate_6,expanding,15pct_spread,
567,0.0007154505557723,0.0619176297962205,0.3186095123442685,0.1943370407890282,-0.5042783024716905,0.0624131799505423,0.2469135802469135,long_flat_hurdle,,,0.15,,3,3,0.4604366751130719,3.4532750633480395e-05,,XGBoost,candidate_6,expanding,15pct_spread,10.0
567,0.0007973221454198,0.0692402762045987,0.2402173409420993,0.2882401242684974,-0.3750170807998311,0.2940524063793981,0.5132275132275133,long_short_decile,6.0,6.0,0.25,50.0,3,3,1.9858906525573188,0.0002482363315696,5.952380952380952e-05,XGBoost,candidate_6,expanding,25pct_spread,
567,0.0006924287220166,0.0598674834798498,0.3186182227140297,0.1878972362907907,-0.5072581134150032,0.0485916100853409,0.2469135802469135,long_flat_hurdle,,,0.25,,3,3,0.4604366751130719,5.755458438913399e-05,,XGBoost,candidate_6,expanding,25pct_spread,10.0
672,0.00101632736789,0.0890743830132991,0.2203583487700217,0.4042251337899711,-0.2990769875779164,0.6308172712301099,0.5208333333333334,long_short_decile,6.0,6.0,0.15,50.0,3,3,2.199404761904762,0.0001649553571428,5.952380952380952e-05,XGBoost,candidate_6,rolling_9m_3m,15pct_spread,
672,0.0027764553967284,0.2622540934981585,0.3032142281153154,0.8649135468617278,-0.5415117521312616,3.37223484111128,0.3229166666666667,long_flat_hurdle,,,0.15,,3,3,0.5573923745428069,4.180442809071051e-05,,XGBoost,candidate_6,rolling_9m_3m,15pct_spread,10.0
672,0.0009063571297948,0.0790699550934084,0.2203592480580346,0.3588229483910031,-0.3128149021230321,0.5146875507591206,0.5163690476190477,long_short_decile,6.0,6.0,0.25,50.0,3,3,2.199404761904762,0.000274925595238,5.952380952380952e-05,XGBoost,candidate_6,rolling_9m_3m,25pct_spread,
672,0.0027485857780013,0.2593106740513509,0.3031979154138198,0.8552521665507844,-0.5421334311442735,3.291397238874861,0.3229166666666667,long_flat_hurdle,,,0.25,,3,3,0.5573923745428069,6.967404681785086e-05,,XGBoost,candidate_6,rolling_9m_3m,25pct_spread,10.0
567,-0.0008518184230494,-0.0690812151494979,0.2516378458596716,-0.2745263333243671,-0.7088985280798175,-0.5019984974816983,0.4850088183421516,long_short_decile,6.0,6.0,0.15,50.0,3,3,1.279835390946502,9.596560846560849e-05,5.952380952380952e-05,OLS,D,expanding,15pct_spread,
567,0.0027909883069557,0.2637916665749571,0.3000908248068245,0.8790394266294745,-0.4842340414229373,2.586587180595543,0.5132275132275133,long_flat_hurdle,,,0.15,,3,3,0.4259364749093974,3.1933210606179795e-05,,OLS,D,expanding,15pct_spread,10.0
567,-0.0009157954953598,-0.0740750246411194,0.2516644421914905,-0.294340447923732,-0.7151452977046436,-0.5197900515202666,0.4814814814814814,long_short_decile,6.0,6.0,0.25,50.0,3,3,1.279835390946502,0.000159942680776,5.952380952380952e-05,OLS,D,expanding,25pct_spread,
567,0.0027696994998849,0.2615399532097762,0.3000878912335464,0.8715445069598963,-0.4845359791323815,2.5436461731932725,0.5132275132275133,long_flat_hurdle,,,0.25,,3,3,0.4259364749093974,5.322201767696633e-05,,OLS,D,expanding,25pct_spread,10.0
672,0.0010616080840163,0.093220336952686,0.2467921242690716,0.3777281679015418,-0.4824851315398231,0.6002538307250433,0.5148809523809523,long_short_decile,6.0,6.0,0.15,50.0,3,3,1.4350198412698412,0.0001076264880952,5.952380952380952e-05,OLS,D,rolling_9m_3m,15pct_spread,
672,0.0028312329971279,0.2680591952742635,0.2096345935573267,1.2786973310345364,-0.3045600070171356,4.612259870833114,0.5461309523809523,long_flat_hurdle,,,0.15,,3,3,0.6247623722583103,4.685717791937328e-05,,OLS,D,rolling_9m_3m,15pct_spread,10.0
672,0.0009898570919528,0.0866579340673543,0.2468068410357893,0.3511164184253227,-0.4873300459663606,0.5249032076696041,0.5133928571428571,long_short_decile,6.0,6.0,0.25,50.0,3,3,1.4350198412698412,0.0001793774801587,5.952380952380952e-05,OLS,D,rolling_9m_3m,25pct_spread,
672,0.0027999948785149,0.2647454850714588,0.209643221338482,1.2628382801083309,-0.3059336793249871,4.4958550973541245,0.5461309523809523,long_flat_hurdle,,,0.25,,3,3,0.6247623722583103,7.80952965322888e-05,,OLS,D,rolling_9m_3m,25pct_spread,10.0
567,0.0022453999469208,0.2073189477067134,0.3002201449170024,0.6905564174050611,-0.5148800688719747,1.6373547786401603,0.5485008818342152,long_short_decile,6.0,6.0,0.15,50.0,3,3,1.3639035861258082,0.0001022927689594,5.952380952380952e-05,ElasticNet,D,expanding,15pct_spread,
567,0.0046297468612869,0.4740316327335514,0.3515425941749915,1.3484329938624369,-0.3842527862484813,8.0606898303563,0.5520282186948854,long_flat_hurdle,,,0.15,,3,3,0.696727676630617,5.225457574729627e-05,,ElasticNet,D,expanding,15pct_spread,10.0
567,0.0021772047676145,0.2004378913817057,0.3002268366887411,0.6676215011035436,-0.5181542280290053,1.5374042714219032,0.5485008818342152,long_short_decile,6.0,6.0,0.25,50.0,3,3,1.3639035861258082,0.0001704879482657,5.952380952380952e-05,ElasticNet,D,expanding,25pct_spread,
567,0.0045949104774554,0.469744289083553,0.3515556626486868,1.3361875201907167,-0.3844075808409761,7.883765226768501,0.5520282186948854,long_flat_hurdle,,,0.25,,3,3,0.696727676630617,8.709095957882713e-05,,ElasticNet,D,expanding,25pct_spread,10.0
672,0.0014201704774847,0.1266061327878134,0.2178604352735274,0.5811341220761691,-0.3619686357190567,1.1486858565133369,0.53125,long_short_decile,6.0,6.0,0.15,50.0,3,3,0.4990079365079364,3.7425595238095245e-05,5.952380952380952e-05,ElasticNet,D,rolling_9m_3m,15pct_spread,
672,0.0003485262782942,0.0297037163149362,0.158849578392367,0.1869927299496289,-0.4278337482158477,0.1407330826636217,0.1860119047619047,long_flat_hurdle,,,0.15,,3,3,0.2393855911693638,1.7953919337702288e-05,,ElasticNet,D,rolling_9m_3m,15pct_spread,10.0
672,0.0013952200806593,0.1242507388953915,0.2178747798923794,0.5702850919999364,-0.3641074334409778,1.1129161992894514,0.53125,long_short_decile,6.0,6.0,0.25,50.0,3,3,0.4990079365079364,6.237599206349208e-05,5.952380952380952e-05,ElasticNet,D,rolling_9m_3m,25pct_spread,
672,0.0003365569987357,0.0286693065602838,0.1588493621516324,0.1804810933575993,-0.4287926209922846,0.1315902695892281,0.1860119047619047,long_flat_hurdle,,,0.25,,3,3,0.2393855911693638,2.9923198896170487e-05,,ElasticNet,D,rolling_9m_3m,25pct_spread,10.0
567,0.0006094704107174,0.0525122439997636,0.2426003564681485,0.2164557577913454,-0.3991774566546724,0.1571226682946196,0.5026455026455027,long_short_decile,6.0,6.0,0.15,50.0,3,3,1.768371546149324,0.0001326278659611,5.952380952380952e-05,XGBoost,D,expanding,15pct_spread,
567,0.0009114692118981,0.0795330023495091,0.3494709028519315,0.2275811854448057,-0.542839972515235,0.1124662102012212,0.2292768959435626,long_flat_hurdle,,,0.15,,3,3,0.4405657721214159,3.3042432909106186e-05,,XGBoost,D,expanding,15pct_spread,10.0
567,0.0005210518334099,0.0447284081966563,0.2425986533346808,0.1843720382691101,-0.4170547441915119,0.1005375885216046,0.5026455026455027,long_short_decile,6.0,6.0,0.25,50.0,3,3,1.768371546149324,0.0002210464432686,5.952380952380952e-05,XGBoost,D,expanding,25pct_spread,
567,0.000889440923292,0.0775391008495318,0.3494623026987503,0.2218811592859373,-0.5444335597574778,0.0986585151686529,0.2275132275132275,long_flat_hurdle,,,0.25,,3,3,0.4405657721214159,5.507072151517699e-05,,XGBoost,D,expanding,25pct_spread,10.0
672,0.0005391164111568,0.0463140669333621,0.2189594518776991,0.2115189206777477,-0.4887715936078974,0.1855787523043233,0.5357142857142857,long_short_decile,6.0,6.0,0.15,50.0,3,3,2.0272817460317456,0.0001520461309523,5.952380952380952e-05,XGBoost,D,rolling_9m_3m,15pct_spread,
672,0.0021992946004579,0.202662554287313,0.2804805934683133,0.722554640166962,-0.3473949049604544,2.1863161027983655,0.2991071428571428,long_flat_hurdle,,,0.15,,3,3,0.5521850989435958,4.141388242076968e-05,,XGBoost,D,rolling_9m_3m,15pct_spread,10.0
672,0.0004377523238552,0.037447271534422,0.2189631411346782,0.1710208911891215,-0.4992684197319001,0.1074958462538246,0.5357142857142857,long_short_decile,6.0,6.0,0.25,50.0,3,3,2.0272817460317456,0.0002534102182539,5.952380952380952e-05,XGBoost,D,rolling_9m_3m,25pct_spread,
672,0.0021716853455107,0.1998826666388711,0.2804705677719097,0.7126689557009915,-0.3477661111839681,2.127844175113918,0.2976190476190476,long_flat_hurdle,,,0.25,,3,3,0.5521850989435958,6.902313736794947e-05,,XGBoost,D,rolling_9m_3m,25pct_spread,10.0
567,-0.0008226394137209,-0.0667947837805804,0.251415120694529,-0.2656752847484322,-0.7039206185968004,-0.4934880972135481,0.4850088183421516,long_short_decile,6.0,6.0,0.15,50.0,3,3,1.2821869488536155,9.614197530864198e-05,5.952380952380952e-05,OLS,repr_svi,expanding,15pct_spread,
567,0.0029305389575398,0.2786505667800545,0.3015849496236766,0.923953821726714,-0.4842340414229373,2.8702322248558056,0.5149911816578483,long_flat_hurdle,,,0.15,,3,3,0.4294540136121213,3.2197026008884076e-05,,OLS,repr_svi,expanding,15pct_spread,10.0
567,-0.0008867340639266,-0.071809888263352,0.2514418387811327,-0.2855924400308686,-0.7102835552928254,-0.51161582081538,0.4814814814814814,long_short_decile,6.0,6.0,0.25,50.0,3,3,1.2821869488536155,0.0001602366255144,5.952380952380952e-05,OLS,repr_svi,expanding,25pct_spread,
567,0.0029090742735339,0.2763538939786802,0.3015803864357533,0.9163523438801376,-0.4845359791323819,2.8235315801944307,0.5149911816578483,long_flat_hurdle,,,0.25,,3,3,0.4294540136121213,5.3661710014806816e-05,,OLS,repr_svi,expanding,25pct_spread,10.0
672,0.0002701789667156,0.0229513891427128,0.2384380969995258,0.0962572232857508,-0.4656537120119572,-0.0459981413004361,0.5193452380952381,long_short_decile,6.0,6.0,0.15,50.0,3,3,1.4990079365079363,0.000112425595238,5.952380952380952e-05,OLS,repr_svi,rolling_9m_3m,15pct_spread,
672,0.0027099604336727,0.2552425104707936,0.1966366886759769,1.2980411345890228,-0.3067636446253762,4.284691079727787,0.5357142857142857,long_flat_hurdle,,,0.15,,3,3,0.6030966098945266,4.5232245742089495e-05,,OLS,repr_svi,rolling_9m_3m,15pct_spread,10.0
672,0.0001952285698902,0.0165327777708732,0.2384614450427087,0.0693310307161487,-0.4767153218243822,-0.0929183923628717,0.5178571428571429,long_short_decile,6.0,6.0,0.25,50.0,3,3,1.4990079365079363,0.0001873759920634,5.952380952380952e-05,OLS,repr_svi,rolling_9m_3m,25pct_spread,
672,0.0026798056031779,0.2520755213143424,0.1966475856330628,1.281864308187877,-0.3081989637600621,4.178825018663853,0.5357142857142857,long_flat_hurdle,,,0.25,,3,3,0.6030966098945266,7.538707623681583e-05,,OLS,repr_svi,rolling_9m_3m,25pct_spread,10.0
567,0.0013170268413859,0.1169005322098495,0.2958203221778842,0.3951741088955826,-0.4719163526859123,0.5712533545498586,0.5343915343915344,long_short_decile,6.0,6.0,0.15,50.0,3,3,1.3345091122868902,0.0001000881834215,5.952380952380952e-05,ElasticNet,repr_svi,expanding,15pct_spread,
567,0.0034895959688235,0.3399278943665695,0.3323387189878143,1.022835664173796,-0.4013609913823098,3.962820182239043,0.5361552028218695,long_flat_hurdle,,,0.15,,3,3,0.6780086503011872,5.08412005488551e-05,,ElasticNet,repr_svi,expanding,15pct_spread,10.0
567,0.0012503013857715,0.1106658656483905,0.2958145880338712,0.3741055043428729,-0.4793948860998531,0.5129526162029259,0.5343915343915344,long_short_decile,6.0,6.0,0.25,50.0,3,3,1.3345091122868902,0.0001668136390358,5.952380952380952e-05,ElasticNet,repr_svi,expanding,25pct_spread,
567,0.0034557018351242,0.3361315661169732,0.3323499087684277,1.0113785418583656,-0.4015055858280343,3.868431676345266,0.5361552028218695,long_flat_hurdle,,,0.25,,3,3,0.6780086503011872,8.473533424809185e-05,,ElasticNet,repr_svi,expanding,25pct_spread,10.0
672,0.0011528655924022,0.1016234225066901,0.2291951853937291,0.4433924837125768,-0.3713256229717591,0.7591811731369573,0.5342261904761905,long_short_decile,6.0,6.0,0.15,50.0,3,3,0.5828373015873015,4.3712797619047624e-05,5.952380952380952e-05,ElasticNet,repr_svi,rolling_9m_3m,15pct_spread,
672,0.0005919547330675,0.0509657319166672,0.1684209148298909,0.3026092808493754,-0.4255385495385719,0.326781339263112,0.21875,long_flat_hurdle,,,0.15,,3,3,0.2760191045907228,2.0701432844304213e-05,,ElasticNet,repr_svi,rolling_9m_3m,15pct_spread,10.0
672,0.0011237237273229,0.0989330967421597,0.2292158716685,0.4316153851913024,-0.373415854879627,0.7250008803379584,0.5342261904761905,long_short_decile,6.0,6.0,0.25,50.0,3,3,0.5828373015873015,7.285466269841271e-05,5.952380952380952e-05,ElasticNet,repr_svi,rolling_9m_3m,25pct_spread,
672,0.000578153777838,0.049748785618197,0.1684179233723614,0.2953889029269504,-0.426802882554198,0.314535615358505,0.21875,long_flat_hurdle,,,0.25,,3,3,0.2760191045907228,3.450238807384036e-05,,ElasticNet,repr_svi,rolling_9m_3m,25pct_spread,10.0
567,-1.5320911673732423e-05,-0.0012861386532131,0.2349981253322089,-0.0054729740988144,-0.4521404750774816,-0.1773194059671409,0.4938271604938271,long_short_decile,6.0,6.0,0.15,50.0,3,3,1.9694297472075248,0.0001476851851851,5.952380952380952e-05,XGBoost,repr_svi,expanding,15pct_spread,
567,-0.000513927496074,-0.0422619825007891,0.2978427503332339,-0.1418936081321617,-0.5698573953550341,-0.4557645646123516,0.1410934744268077,long_flat_hurdle,,,0.15,,3,3,0.3346035589386859,2.509526692040145e-05,,XGBoost,repr_svi,expanding,15pct_spread,10.0
567,-0.0001137777017971,-0.0095123394275521,0.2349586586867185,-0.0404851622865084,-0.470655316421247,-0.2219697709071849,0.4885361552028218,long_short_decile,6.0,6.0,0.25,50.0,3,3,1.9694297472075248,0.0002461419753086,5.952380952380952e-05,XGBoost,repr_svi,expanding,25pct_spread,
567,-0.0005306576740209,-0.0436076822553642,0.2978473154354195,-0.1464095192250254,-0.5732103318023293,-0.4609235693174233,0.1410934744268077,long_flat_hurdle,,,0.25,,3,3,0.3346035589386859,4.1825444867335746e-05,,XGBoost,repr_svi,expanding,25pct_spread,10.0
