model,feature_set,scheme,horizon,window,ic,n_test
OLS,repr_bkm,rolling_9m_3m,3,22,0.42510664092348405,3740
OLS,repr_bkm,rolling_9m_3m,3,23,0.369054101440494,3780
OLS,repr_bkm,rolling_9m_3m,3,24,0.4305507132711215,3780
OLS,repr_bkm,rolling_9m_3m,3,25,0.3787427764255818,3780
OLS,repr_bkm,rolling_9m_3m,3,26,0.34956812057141035,3780
OLS,repr_bkm,rolling_9m_3m,3,27,0.3511394128145941,3780
OLS,repr_bkm,rolling_9m_3m,3,28,0.25057846545565354,3780
OLS,repr_bkm,rolling_9m_3m,3,29,0.26726581029182733,3780
OLS,repr_bkm,rolling_9m_3m,3,30,0.24481202336533778,3780
OLS,repr_bkm,rolling_9m_3m,3,31,0.2876908922506193,3780
ElasticNet,repr_bkm,expanding,3,0,0.41056188959754075,3717
ElasticNet,repr_bkm,expanding,3,1,0.4218773469337996,3717
ElasticNet,repr_bkm,expanding,3,2,0.42332910852214245,3717
ElasticNet,repr_bkm,expanding,3,3,0.5226789327594471,3717
ElasticNet,repr_bkm,expanding,3,4,0.4250420039614516,3717
ElasticNet,repr_bkm,expanding,3,5,0.45896414061703733,3717
ElasticNet,repr_bkm,expanding,3,6,0.3908496742894105,3717
ElasticNet,repr_bkm,expanding,3,7,0.43156626217297644,3717
ElasticNet,repr_bkm,expanding,3,8,0.4107159304614054,3717
ElasticNet,repr_bkm,expanding,3,9,0.4241845233020502,3717
ElasticNet,repr_bkm,expanding,3,10,0.5321872729327437,3717
ElasticNet,repr_bkm,expanding,3,11,0.4194020643827883,3717
ElasticNet,repr_bkm,expanding,3,12,0.47637758491278903,3717
ElasticNet,repr_bkm,expanding,3,13,0.46404422839226594,3726
ElasticNet,repr_bkm,expanding,3,14,0.457831450180012,3780
ElasticNet,repr_bkm,expanding,3,15,0.49917707876269907,3780
ElasticNet,repr_bkm,expanding,3,16,0.516602333220035,3730
ElasticNet,repr_bkm,expanding,3,17,0.5617484081955217,3740
ElasticNet,repr_bkm,expanding,3,18,0.5075715982917551,3780
ElasticNet,repr_bkm,expanding,3,19,0.5193026969997083,3780
ElasticNet,repr_bkm,expanding,3,20,0.47096939272202565,3780
ElasticNet,repr_bkm,expanding,3,21,0.47766370732614877,3780
ElasticNet,repr_bkm,expanding,3,22,0.44204024448796436,3780
ElasticNet,repr_bkm,expanding,3,23,0.43552934563674106,3780
ElasticNet,repr_bkm,expanding,3,24,0.4151002148832835,3780
ElasticNet,repr_bkm,expanding,3,25,0.4288032152339832,3780
ElasticNet,repr_bkm,expanding,3,26,0.4732109801271713,3780
ElasticNet,repr_bkm,rolling_9m_3m,3,0,0.3987621411306718,3717
ElasticNet,repr_bkm,rolling_9m_3m,3,1,0.42602013375917547,3717
ElasticNet,repr_bkm,rolling_9m_3m,3,2,0.44951336840387746,3717
ElasticNet,repr_bkm,rolling_9m_3m,3,3,0.41930971365756353,3717
ElasticNet,repr_bkm,rolling_9m_3m,3,4,0.40925541241711094,3717
ElasticNet,repr_bkm,rolling_9m_3m,3,5,0.39780257690896065,3717
ElasticNet,repr_bkm,rolling_9m_3m,3,6,0.38986219417295154,3717
ElasticNet,repr_bkm,rolling_9m_3m,3,7,0.4387669558332942,3717
ElasticNet,repr_bkm,rolling_9m_3m,3,8,0.5284485313374797,3717
ElasticNet,repr_bkm,rolling_9m_3m,3,9,0.4356350638273273,3717
ElasticNet,repr_bkm,rolling_9m_3m,3,10,0.4651209124918079,3717
ElasticNet,repr_bkm,rolling_9m_3m,3,11,0.3967168276648546,3717
ElasticNet,repr_bkm,rolling_9m_3m,3,12,0.4249042347318521,3717
ElasticNet,repr_bkm,rolling_9m_3m,3,13,0.17226633923731502,3717
ElasticNet,repr_bkm,rolling_9m_3m,3,14,0.43362162229514795,3717
ElasticNet,repr_bkm,rolling_9m_3m,3,15,0.5227772745585705,3717
ElasticNet,repr_bkm,rolling_9m_3m,3,16,0.4520855774127506,3717
ElasticNet,repr_bkm,rolling_9m_3m,3,17,0.4973329563501665,3717
ElasticNet,repr_bkm,rolling_9m_3m,3,18,0.43709019969672347,3726
ElasticNet,repr_bkm,rolling_9m_3m,3,19,0.4488579127991142,3780
ElasticNet,repr_bkm,rolling_9m_3m,3,20,0.4759563895157183,3780
ElasticNet,repr_bkm,rolling_9m_3m,3,21,0.4999542436108069,3730
ElasticNet,repr_bkm,rolling_9m_3m,3,22,0.43430184917582676,3740
ElasticNet,repr_bkm,rolling_9m_3m,3,23,0.47784938887545964,3780
ElasticNet,repr_bkm,rolling_9m_3m,3,24,0.5092173336753711,3780
ElasticNet,repr_bkm,rolling_9m_3m,3,25,0.47822460724955945,3780
ElasticNet,repr_bkm,rolling_9m_3m,3,26,0.4483717339444841,3780
ElasticNet,repr_bkm,rolling_9m_3m,3,27,0.4358295190029381,3780
ElasticNet,repr_bkm,rolling_9m_3m,3,28,0.40430469013069475,3780
ElasticNet,repr_bkm,rolling_9m_3m,3,29,0.40554086514965676,3780
ElasticNet,repr_bkm,rolling_9m_3m,3,30,0.40193440113466133,3780
ElasticNet,repr_bkm,rolling_9m_3m,3,31,0.4255526647765973,3780
XGBoost,repr_bkm,expanding,3,0,0.40083959935521074,3717
XGBoost,repr_bkm,expanding,3,1,0.4145551103814031,3717
XGBoost,repr_bkm,expanding,3,2,0.44103804565611515,3717
XGBoost,repr_bkm,expanding,3,3,0.5288535336813124,3717
XGBoost,repr_bkm,expanding,3,4,0.4694336562513228,3717
XGBoost,repr_bkm,expanding,3,5,0.4829464096666216,3717
XGBoost,repr_bkm,expanding,3,6,0.4027665757440897,3717
XGBoost,repr_bkm,expanding,3,7,0.44554381928399284,3717
XGBoost,repr_bkm,expanding,3,8,0.17038986209232343,3717
XGBoost,repr_bkm,expanding,3,9,0.4470363135689204,3717
XGBoost,repr_bkm,expanding,3,10,0.507591949020942,3717
XGBoost,repr_bkm,expanding,3,11,0.43231914442766856,3717
XGBoost,repr_bkm,expanding,3,12,0.4817686509015208,3717
XGBoost,repr_bkm,expanding,3,13,0.4282530330554437,3726
XGBoost,repr_bkm,expanding,3,14,0.38922402821487173,3780
XGBoost,repr_bkm,expanding,3,15,0.5001651650994209,3780
XGBoost,repr_bkm,expanding,3,16,0.5410376602207666,3730
XGBoost,repr_bkm,expanding,3,17,0.5716950948352334,3740
XGBoost,repr_bkm,expanding,3,18,0.5219986990067178,3780
XGBoost,repr_bkm,expanding,3,19,0.5260940738073759,3780
XGBoost,repr_bkm,expanding,3,20,0.5074208030751447,3780
XGBoost,repr_bkm,expanding,3,21,0.48987865735336117,3780
XGBoost,repr_bkm,expanding,3,22,0.46616216708462443,3780
XGBoost,repr_bkm,expanding,3,23,0.46497593551688265,3780
XGBoost,repr_bkm,expanding,3,24,0.4487145581841915,3780
XGBoost,repr_bkm,expanding,3,25,0.4536409833863056,3780
XGBoost,repr_bkm,expanding,3,26,0.4541415035458019,3780
XGBoost,repr_bkm,rolling_9m_3m,3,0,0.4058933845717941,3717
XGBoost,repr_bkm,rolling_9m_3m,3,1,0.48002979043561844,3717
XGBoost,repr_bkm,rolling_9m_3m,3,2,0.43906054946489037,3717
XGBoost,repr_bkm,rolling_9m_3m,3,3,0.4610791508007385,3717
XGBoost,repr_bkm,rolling_9m_3m,3,4,0.4218044662986751,3717
XGBoost,repr_bkm,rolling_9m_3m,3,5,0.34734569666047915,3717
XGBoost,repr_bkm,rolling_9m_3m,3,6,0.37588228453167477,3717
XGBoost,repr_bkm,rolling_9m_3m,3,7,0.4401673591060417,3717
XGBoost,repr_bkm,rolling_9m_3m,3,8,0.5413361358202581,3717
XGBoost,repr_bkm,rolling_9m_3m,3,9,0.45024290043170173,3717
XGBoost,repr_bkm,rolling_9m_3m,3,10,0.38958800932630666,3717
XGBoost,repr_bkm,rolling_9m_3m,3,11,0.34935380430130053,3717
XGBoost,repr_bkm,rolling_9m_3m,3,12,0.4356779839041571,3717
XGBoost,repr_bkm,rolling_9m_3m,3,13,0.16381486875088888,3717
XGBoost,repr_bkm,rolling_9m_3m,3,14,0.40985817541790814,3717
XGBoost,repr_bkm,rolling_9m_3m,3,15,0.5072509762795527,3717
XGBoost,repr_bkm,rolling_9m_3m,3,16,0.4314923872279312,3717
XGBoost,repr_bkm,rolling_9m_3m,3,17,0.4813302005001809,3717
XGBoost,repr_bkm,rolling_9m_3m,3,18,0.4147673979651306,3726
XGBoost,repr_bkm,rolling_9m_3m,3,19,0.4175425401387296,3780
XGBoost,repr_bkm,rolling_9m_3m,3,20,0.48147230997256313,3780
XGBoost,repr_bkm,rolling_9m_3m,3,21,0.4860960541458703,3730
XGBoost,repr_bkm,rolling_9m_3m,3,22,0.5531286562120256,3740
XGBoost,repr_bkm,rolling_9m_3m,3,23,0.4818067718644606,3780
XGBoost,repr_bkm,rolling_9m_3m,3,24,0.5118381924707112,3780
XGBoost,repr_bkm,rolling_9m_3m,3,25,0.5114896866320799,3780
XGBoost,repr_bkm,rolling_9m_3m,3,26,0.4435961708549863,3780
XGBoost,repr_bkm,rolling_9m_3m,3,27,0.45629501936589933,3780
XGBoost,repr_bkm,rolling_9m_3m,3,28,0.4370468795577024,3780
XGBoost,repr_bkm,rolling_9m_3m,3,29,0.4339602180784386,3780
XGBoost,repr_bkm,rolling_9m_3m,3,30,0.4470397393773343,3780
XGBoost,repr_bkm,rolling_9m_3m,3,31,0.43443307257236213,3780
OLS,A,expanding,5,0,0.16603372090980878,3717
OLS,A,expanding,5,1,0.2534003870716852,3717
OLS,A,expanding,5,2,0.28724958668654244,3717
OLS,A,expanding,5,3,0.3641046934469226,3717
OLS,A,expanding,5,4,0.2710819891004104,3717
OLS,A,expanding,5,5,0.35407849331603897,3717
OLS,A,expanding,5,6,0.21185811136251823,3717
OLS,A,expanding,5,7,0.21881573914729552,3717
OLS,A,expanding,5,8,0.18745720377341205,3717
OLS,A,expanding,5,9,0.13667302945730914,3717
OLS,A,expanding,5,10,0.34722063351703947,3717
OLS,A,expanding,5,11,0.20087104321318958,3717
OLS,A,expanding,5,12,0.14576800024485287,3717
OLS,A,expanding,5,13,0.22399310810774917,3726
OLS,A,expanding,5,14,0.14979364552738383,3780
OLS,A,expanding,5,15,0.3210616225737731,3780
OLS,A,expanding,5,16,0.3472002753958263,3730
OLS,A,expanding,5,17,0.38464962524082813,3740
OLS,A,expanding,5,18,0.3251766251304601,3780
OLS,A,expanding,5,19,0.404430130778856,3780
OLS,A,expanding,5,20,0.33014043515246616,3780
OLS,A,expanding,5,21,0.2859645328123466,3780
OLS,A,expanding,5,22,0.3017723021702404,3780
OLS,A,expanding,5,23,0.19855664191695116,3780
OLS,A,expanding,5,24,0.22238112859352455,3780
OLS,A,expanding,5,25,0.1875369858513343,3780
OLS,A,expanding,5,26,0.27635857348883974,3780
OLS,A,rolling_9m_3m,5,0,0.20890905588382908,3717
OLS,A,rolling_9m_3m,5,1,0.18983475697526636,3717
OLS,A,rolling_9m_3m,5,2,0.23318115711206372,3717
OLS,A,rolling_9m_3m,5,3,0.2625843474634354,3717
OLS,A,rolling_9m_3m,5,4,0.28152118337162363,3717
OLS,A,rolling_9m_3m,5,5,0.16372110245672963,3717
OLS,A,rolling_9m_3m,5,6,0.24661464121749324,3717
OLS,A,rolling_9m_3m,5,7,0.285585371188626,3717
OLS,A,rolling_9m_3m,5,8,0.3627744112276274,3717
OLS,A,rolling_9m_3m,5,9,0.2769681985420948,3717
OLS,A,rolling_9m_3m,5,10,0.35520849970223545,3717
OLS,A,rolling_9m_3m,5,11,0.21376191814607462,3717
OLS,A,rolling_9m_3m,5,12,0.22382612688180212,3717
OLS,A,rolling_9m_3m,5,13,0.1727004965229727,3717
OLS,A,rolling_9m_3m,5,14,0.13181529526508004,3717
OLS,A,rolling_9m_3m,5,15,0.34318367951465883,3717
OLS,A,rolling_9m_3m,5,16,0.1771795647533673,3717
OLS,A,rolling_9m_3m,5,17,0.17950799811262969,3717
OLS,A,rolling_9m_3m,5,18,0.12130681787454202,3726
OLS,A,rolling_9m_3m,5,19,0.1197750373438986,3780
OLS,A,rolling_9m_3m,5,20,0.2823155186667991,3780
OLS,A,rolling_9m_3m,5,21,0.32250872067515574,3730
OLS,A,rolling_9m_3m,5,22,0.3742005320952835,3740
OLS,A,rolling_9m_3m,5,23,0.3236691555222693,3780
OLS,A,rolling_9m_3m,5,24,0.40228529488021564,3780
OLS,A,rolling_9m_3m,5,25,0.3266018475107196,3780
OLS,A,rolling_9m_3m,5,26,0.2897328721840933,3780
OLS,A,rolling_9m_3m,5,27,0.30469333522066155,3780
OLS,A,rolling_9m_3m,5,28,0.18342532366689132,3780
OLS,A,rolling_9m_3m,5,29,0.24075270778806976,3780
OLS,A,rolling_9m_3m,5,30,0.1784118497277473,3780
OLS,A,rolling_9m_3m,5,31,0.2695526971838404,3780
ElasticNet,A,expanding,5,0,0.4775456985127138,3717
ElasticNet,A,expanding,5,1,0.4950027522370525,3717
ElasticNet,A,expanding,5,2,0.5188417895454522,3717
ElasticNet,A,expanding,5,3,0.6237085399465774,3717
ElasticNet,A,expanding,5,4,0.524401651699934,3717
ElasticNet,A,expanding,5,5,0.5544565208283748,3717
ElasticNet,A,expanding,5,6,0.4737737208163554,3717
ElasticNet,A,expanding,5,7,0.5256673334164799,3717
ElasticNet,A,expanding,5,8,0.3725241116002094,3717
ElasticNet,A,expanding,5,9,0.497865130973589,3717
ElasticNet,A,expanding,5,10,0.6211562113767313,3717
ElasticNet,A,expanding,5,11,0.49896589821057535,3717
ElasticNet,A,expanding,5,12,0.5642269741650411,3717
ElasticNet,A,expanding,5,13,0.5138104235360459,3726
ElasticNet,A,expanding,5,14,0.5319663604507692,3780
ElasticNet,A,expanding,5,15,0.60126625425506,3780
ElasticNet,A,expanding,5,16,0.5840999107621756,3730
ElasticNet,A,expanding,5,17,0.6347998323754318,3740
ElasticNet,A,expanding,5,18,0.5997172784651912,3780
ElasticNet,A,expanding,5,19,0.5914376351252308,3780
ElasticNet,A,expanding,5,20,0.5504639815261738,3780
ElasticNet,A,expanding,5,21,0.5615985841114212,3780
ElasticNet,A,expanding,5,22,0.5234390114399133,3780
ElasticNet,A,expanding,5,23,0.5201604362492155,3780
ElasticNet,A,expanding,5,24,0.49445473201110196,3780
ElasticNet,A,expanding,5,25,0.5094153218007961,3780
ElasticNet,A,expanding,5,26,0.5619515884379847,3780
ElasticNet,A,rolling_9m_3m,5,0,0.47320475479758495,3717
ElasticNet,A,rolling_9m_3m,5,1,0.5240471312631169,3717
ElasticNet,A,rolling_9m_3m,5,2,0.5426585781659089,3717
ElasticNet,A,rolling_9m_3m,5,3,0.5220196473117348,3717
ElasticNet,A,rolling_9m_3m,5,4,0.5026183591350887,3717
ElasticNet,A,rolling_9m_3m,5,5,0.45546919640272593,3717
ElasticNet,A,rolling_9m_3m,5,6,0.460849352277659,3717
ElasticNet,A,rolling_9m_3m,5,7,0.5295092360280005,3717
ElasticNet,A,rolling_9m_3m,5,8,0.6139455965410328,3717
ElasticNet,A,rolling_9m_3m,5,9,0.5333104395750439,3717
ElasticNet,A,rolling_9m_3m,5,10,0.5513193644632729,3717
ElasticNet,A,rolling_9m_3m,5,11,0.47457969188657717,3717
ElasticNet,A,rolling_9m_3m,5,12,0.5267241110432327,3717
ElasticNet,A,rolling_9m_3m,5,13,0.25157865311301664,3717
ElasticNet,A,rolling_9m_3m,5,14,0.5022444620525016,3717
ElasticNet,A,rolling_9m_3m,5,15,0.5868499157718194,3717
ElasticNet,A,rolling_9m_3m,5,16,0.533668749911138,3717
ElasticNet,A,rolling_9m_3m,5,17,0.5866722971031061,3717
ElasticNet,A,rolling_9m_3m,5,18,0.5301777941057721,3726
ElasticNet,A,rolling_9m_3m,5,19,0.551040502069557,3780
ElasticNet,A,rolling_9m_3m,5,20,0.5872300260834202,3780
ElasticNet,A,rolling_9m_3m,5,21,0.5747026287201704,3730
ElasticNet,A,rolling_9m_3m,5,22,0.44425241022308093,3740
ElasticNet,A,rolling_9m_3m,5,23,0.5761948634770844,3780
ElasticNet,A,rolling_9m_3m,5,24,0.5185780442948021,3780
ElasticNet,A,rolling_9m_3m,5,25,0.5682106290653686,3780
ElasticNet,A,rolling_9m_3m,5,26,0.53825827223401,3780
ElasticNet,A,rolling_9m_3m,5,27,0.5258100978416459,3780
ElasticNet,A,rolling_9m_3m,5,28,0.5002460472047932,3780
ElasticNet,A,rolling_9m_3m,5,29,0.5125374877188218,3780
ElasticNet,A,rolling_9m_3m,5,30,0.5122168044292768,3780
ElasticNet,A,rolling_9m_3m,5,31,0.5269603652274515,3780
XGBoost,A,expanding,5,0,0.4480649101731787,3717
XGBoost,A,expanding,5,1,0.46673130102101856,3717
XGBoost,A,expanding,5,2,0.524809596484511,3717
XGBoost,A,expanding,5,3,0.6198765018371794,3717
XGBoost,A,expanding,5,4,0.5362616881978827,3717
XGBoost,A,expanding,5,5,0.560538438844025,3717
XGBoost,A,expanding,5,6,0.45138517918839544,3717
XGBoost,A,expanding,5,7,0.5136871237218973,3717
XGBoost,A,expanding,5,8,0.20510707146706206,3717
XGBoost,A,expanding,5,9,0.418250229944631,3717
XGBoost,A,expanding,5,10,0.5926296068436397,3717
XGBoost,A,expanding,5,11,0.48736677530785444,3717
XGBoost,A,expanding,5,12,0.5412842803208978,3717
XGBoost,A,expanding,5,13,0.45938686812250773,3726
XGBoost,A,expanding,5,14,0.4544440244704673,3780
XGBoost,A,expanding,5,15,0.5746217338018795,3780
XGBoost,A,expanding,5,16,0.5868885168909816,3730
XGBoost,A,expanding,5,17,0.6378727203767027,3740
XGBoost,A,expanding,5,18,0.5993472846980836,3780
XGBoost,A,expanding,5,19,0.5873691818401832,3780
XGBoost,A,expanding,5,20,0.5634394399684599,3780
XGBoost,A,expanding,5,21,0.5564037392307541,3780
XGBoost,A,expanding,5,22,0.5348640360908413,3780
XGBoost,A,expanding,5,23,0.5346841307893035,3780
XGBoost,A,expanding,5,24,0.5174340210230036,3780
XGBoost,A,expanding,5,25,0.523022373072095,3780
XGBoost,A,expanding,5,26,0.5367745156915744,3780
XGBoost,A,rolling_9m_3m,5,0,0.45153297400409187,3717
XGBoost,A,rolling_9m_3m,5,1,0.548587597198467,3717
XGBoost,A,rolling_9m_3m,5,2,0.4997259816364039,3717
XGBoost,A,rolling_9m_3m,5,3,0.5308795634783591,3717
XGBoost,A,rolling_9m_3m,5,4,0.49192162227486297,3717
XGBoost,A,rolling_9m_3m,5,5,0.39074501833826036,3717
XGBoost,A,rolling_9m_3m,5,6,0.42348937647545165,3717
XGBoost,A,rolling_9m_3m,5,7,0.5130093278409735,3717
XGBoost,A,rolling_9m_3m,5,8,0.6298791955783885,3717
XGBoost,A,rolling_9m_3m,5,9,0.4718225287550516,3717
XGBoost,A,rolling_9m_3m,5,10,0.4258418501503432,3717
XGBoost,A,rolling_9m_3m,5,11,0.3893149466227649,3717
XGBoost,A,rolling_9m_3m,5,12,0.49134956231969784,3717
XGBoost,A,rolling_9m_3m,5,13,0.2229369810295434,3717
XGBoost,A,rolling_9m_3m,5,14,0.42758094635223803,3717
XGBoost,A,rolling_9m_3m,5,15,0.5761217292441311,3717
XGBoost,A,rolling_9m_3m,5,16,0.5036861956789789,3717
XGBoost,A,rolling_9m_3m,5,17,0.5641739199480933,3717
XGBoost,A,rolling_9m_3m,5,18,0.4787352509757888,3726
XGBoost,A,rolling_9m_3m,5,19,0.46288928176321037,3780
XGBoost,A,rolling_9m_3m,5,20,0.5487629967766668,3780
XGBoost,A,rolling_9m_3m,5,21,0.5657502762340005,3730
XGBoost,A,rolling_9m_3m,5,22,0.6046019829879077,3740
XGBoost,A,rolling_9m_3m,5,23,0.5577274027431756,3780
XGBoost,A,rolling_9m_3m,5,24,0.573348618371927,3780
XGBoost,A,rolling_9m_3m,5,25,0.5825630297723218,3780
XGBoost,A,rolling_9m_3m,5,26,0.5057387438070016,3780
XGBoost,A,rolling_9m_3m,5,27,0.5293931709191668,3780
XGBoost,A,rolling_9m_3m,5,28,0.5128329368247458,3780
XGBoost,A,rolling_9m_3m,5,29,0.4960328232181992,3780
XGBoost,A,rolling_9m_3m,5,30,0.534424349854154,3780
XGBoost,A,rolling_9m_3m,5,31,0.5222080494412683,3780
OLS,B,expanding,5,0,0.02803063960428804,3717
OLS,B,expanding,5,1,0.04087934515434896,3717
OLS,B,expanding,5,2,0.1562914046905119,3717
OLS,B,expanding,5,3,0.2506037788527568,3717
OLS,B,expanding,5,4,0.14397740801480644,3717
OLS,B,expanding,5,5,0.1808257821337409,3717
OLS,B,expanding,5,6,0.19162123416494903,3717
OLS,B,expanding,5,7,0.14364364815314207,3717
OLS,B,expanding,5,8,-0.0034862911678767,3717
OLS,B,expanding,5,9,0.1801791635941996,3717
OLS,B,expanding,5,10,0.03236022976318929,3717
OLS,B,expanding,5,11,-0.05174513659545439,3717
OLS,B,expanding,5,12,0.00739198461613918,3717
OLS,B,expanding,5,13,0.04209316890156152,3726
OLS,B,expanding,5,14,0.04809732718984821,3780
OLS,B,expanding,5,15,0.06937595476307137,3780
OLS,B,expanding,5,16,0.175817636364374,3730
OLS,B,expanding,5,17,0.2873315054885478,3740
OLS,B,expanding,5,18,0.14558762145391985,3780
OLS,B,expanding,5,19,0.3313679497246935,3780
OLS,B,expanding,5,20,-0.01876873234768545,3780
OLS,B,expanding,5,21,0.01381626439832051,3780
OLS,B,expanding,5,22,-0.021444778146763276,3780
OLS,B,expanding,5,23,0.06057584288419695,3780
OLS,B,expanding,5,24,0.062046961514522554,3780
OLS,B,expanding,5,25,0.023700808795891874,3780
OLS,B,expanding,5,26,0.008415994493733458,3780
OLS,B,rolling_9m_3m,5,0,0.05478112316894866,3717
OLS,B,rolling_9m_3m,5,1,0.169102884066847,3717
OLS,B,rolling_9m_3m,5,2,0.08991175408143996,3717
OLS,B,rolling_9m_3m,5,3,0.047389455310107576,3717
OLS,B,rolling_9m_3m,5,4,0.10204918689592452,3717
OLS,B,rolling_9m_3m,5,5,0.02803063960428804,3717
OLS,B,rolling_9m_3m,5,6,0.040879308353658134,3717
OLS,B,rolling_9m_3m,5,7,0.1562914046905119,3717
OLS,B,rolling_9m_3m,5,8,-0.2506037788527568,3717
OLS,B,rolling_9m_3m,5,9,0.14397740801480644,3717
OLS,B,rolling_9m_3m,5,10,0.1808257821337409,3717
OLS,B,rolling_9m_3m,5,11,0.19162123416494903,3717
OLS,B,rolling_9m_3m,5,12,0.14364358623889276,3717
OLS,B,rolling_9m_3m,5,13,-0.0034862911678767,3717
OLS,B,rolling_9m_3m,5,14,0.1801791635941996,3717
OLS,B,rolling_9m_3m,5,15,0.03236022976318929,3717
OLS,B,rolling_9m_3m,5,16,0.05174513659545439,3717
OLS,B,rolling_9m_3m,5,17,0.00739198461613918,3717
OLS,B,rolling_9m_3m,5,18,0.04209316890156152,3726
OLS,B,rolling_9m_3m,5,19,0.04809732718984821,3780
OLS,B,rolling_9m_3m,5,20,0.06937595476307137,3780
OLS,B,rolling_9m_3m,5,21,0.175817636364374,3730
OLS,B,rolling_9m_3m,5,22,0.2873315054885478,3740
OLS,B,rolling_9m_3m,5,23,-0.14558766377121238,3780
OLS,B,rolling_9m_3m,5,24,-0.3313679497246935,3780
OLS,B,rolling_9m_3m,5,25,0.018768718573538956,3780
OLS,B,rolling_9m_3m,5,26,-0.01381626439832051,3780
OLS,B,rolling_9m_3m,5,27,0.021444778146763276,3780
OLS,B,rolling_9m_3m,5,28,-0.06057584288419695,3780
OLS,B,rolling_9m_3m,5,29,-0.062046961514522554,3780
OLS,B,rolling_9m_3m,5,30,-0.023700808795891874,3780
OLS,B,rolling_9m_3m,5,31,0.008415994493733458,3780
ElasticNet,B,expanding,5,0,0.5098713416751766,3717
ElasticNet,B,expanding,5,1,0.5036326486592327,3717
ElasticNet,B,expanding,5,2,0.5407240067148418,3717
ElasticNet,B,expanding,5,3,0.6170564038070769,3717
ElasticNet,B,expanding,5,4,0.5540019885505,3717
ElasticNet,B,expanding,5,5,0.576481507273754,3717
ElasticNet,B,expanding,5,6,0.5259719458406414,3717
ElasticNet,B,expanding,5,7,0.470799066518202,3717
ElasticNet,B,expanding,5,8,0.2668871954353672,3717
ElasticNet,B,expanding,5,9,0.5204852177433693,3717
ElasticNet,B,expanding,5,10,0.6318802740801133,3717
ElasticNet,B,expanding,5,11,0.5183774169421351,3717
ElasticNet,B,expanding,5,12,0.5567640819673683,3717
ElasticNet,B,expanding,5,13,0.5533710470237204,3726
ElasticNet,B,expanding,5,14,0.5608873702142932,3780
ElasticNet,B,expanding,5,15,0.559234035814316,3780
ElasticNet,B,expanding,5,16,0.551624595885577,3730
ElasticNet,B,expanding,5,17,0.6212583853014342,3740
ElasticNet,B,expanding,5,18,0.5871039715506263,3780
ElasticNet,B,expanding,5,19,0.551798868883015,3780
ElasticNet,B,expanding,5,20,0.5607834541876765,3780
ElasticNet,B,expanding,5,21,0.5717724012570761,3780
ElasticNet,B,expanding,5,22,0.5106561306155956,3780
ElasticNet,B,expanding,5,23,0.49895605452200686,3780
ElasticNet,B,expanding,5,24,0.5192630446737921,3780
ElasticNet,B,expanding,5,25,0.4834617850267398,3780
ElasticNet,B,expanding,5,26,0.5205578126813738,3780
ElasticNet,B,rolling_9m_3m,5,0,0.477230950170127,3717
ElasticNet,B,rolling_9m_3m,5,1,0.5389241484894659,3717
ElasticNet,B,rolling_9m_3m,5,2,0.5631931436668834,3717
ElasticNet,B,rolling_9m_3m,5,3,0.5385695355191933,3717
ElasticNet,B,rolling_9m_3m,5,4,0.5353359726440133,3717
ElasticNet,B,rolling_9m_3m,5,5,0.519708923360352,3717
ElasticNet,B,rolling_9m_3m,5,6,0.5021903182975567,3717
ElasticNet,B,rolling_9m_3m,5,7,0.5437343798298856,3717
ElasticNet,B,rolling_9m_3m,5,8,0.6246042472045674,3717
ElasticNet,B,rolling_9m_3m,5,9,0.5790465332563143,3717
ElasticNet,B,rolling_9m_3m,5,10,0.5655151167422006,3717
ElasticNet,B,rolling_9m_3m,5,11,0.5309525873533939,3717
ElasticNet,B,rolling_9m_3m,5,12,0.466298713363101,3717
ElasticNet,B,rolling_9m_3m,5,13,0.246251798845116,3717
ElasticNet,B,rolling_9m_3m,5,14,0.5719154282595365,3717
ElasticNet,B,rolling_9m_3m,5,15,0.548490270431262,3717
ElasticNet,B,rolling_9m_3m,5,16,0.5932808614709917,3717
ElasticNet,B,rolling_9m_3m,5,17,0.5627872952027424,3717
ElasticNet,B,rolling_9m_3m,5,18,0.5695358290313659,3726
